what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1551774585200
os,sysinfo,,,"win32",1551774585200
arch,sysinfo,,,"x86",1551774585200
ws,sysinfo,,,"win32",1551774585200
locale,sysinfo,,,"en_US",1551774585200
processors,sysinfo,,,"4",1551774585200
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1551774585200
java.runtime.version,sysinfo,,,"1.8.0_201-b09",1551774585200
java.specification.name,sysinfo,,,"Java Platform API Specification",1551774585200
java.specification.vendor,sysinfo,,,"Oracle Corporation",1551774585200
java.specification.version,sysinfo,,,"1.8",1551774585200
java.vendor,sysinfo,,,"Oracle Corporation",1551774585200
java.version,sysinfo,,,"1.8.0_201",1551774585200
java.vm.info,sysinfo,,,"mixed mode",1551774585200
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1551774585200
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1551774585200
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1551774585200
java.vm.specification.version,sysinfo,,,"1.8",1551774585200
java.vm.vendor,sysinfo,,,"Oracle Corporation",1551774585200
java.vm.version,sysinfo,,,"25.201-b09",1551774585200
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1551774588320
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1551774594685
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1551774594732
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1551774594748
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551774595060
opened,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1551774595996
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1551774596354
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1551774596386
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551774599630
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1551774602158
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1551774602173
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1551774602282
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1551774602282
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1551774602501
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1551774602548
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1551774603031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774613873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774624497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774630253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774648599
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551774648739
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551774648802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774669316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774670610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551774670798
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551774670813
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551774672623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774675056
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1551774676866
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1551774676882
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1551774677053
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1551774677069
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1551774677084
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1551774677100
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1551774677100
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1551774677147
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1551774677225
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1551774677256
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1551774677334
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1551774677397
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1551774677459
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1551774677662
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1551774677677
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1551774677724
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1551774677724
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1551774678036
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1551774678348
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1551774678535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774678847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551774678879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774685867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774695617
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551774695664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551774695711
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551774699814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774701733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774702903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551774702903
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551774744430
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551774809560
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1551774813382
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1551774816767
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1551774816908
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551774816970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551774917933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551774926576
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551774934126
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1551774937745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774937792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551774944079
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1551774944862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551775030693
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1551775034219
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1551775034250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551775035155
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1551775300923
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1551775300954
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1551775300985
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1551775301063
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1551775301079
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1551775301157
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1551775301157
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1551775301344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551775337583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551775339361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551775339408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551775341280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551775513539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1551775544895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1551775551072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551775557671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551775559138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551775945007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551776045974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551776065099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551776295449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1551776406256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1551776406537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1551776406740
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1551776509965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1551776669273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1551776669585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551776721938
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551776739105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551776747201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551776748465
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1551776773178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551776804176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551776976849
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551776976880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551777000810
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551777008364
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1551777008972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551777212929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551777218295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551777378320
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1551777468317
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1551777473558
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551777554991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1551777623943
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551777754359
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551777756075
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551777756449
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551777756652
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551777756824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551777820940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551777829520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1551777958298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551778021447
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551778023444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1551778059698
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1551778069685
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1551778076441
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551778390911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551778394078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551778410707
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778410770
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778410832
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778412844
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778413562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778415465
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778415465
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778417010
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778417899
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1551778429022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1551779409125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551779751374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551779752559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780094766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780142258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780161964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780210967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780212085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780213367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780214398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780216114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780217380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780221408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780222623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780227322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780227967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780229884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780238330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780302799
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780542774
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780550293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1551780553320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780557376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780559201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1551780575319
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780592261
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780594179
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780594460
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780594647
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780594819
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780595006
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780595193
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1551780595427
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1551780612431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780612447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780616129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780906835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551780907178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551782137858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1551782694796
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1551782694843
